COUNTRY,YEAR,IndicatorCode,NumericValue
TUR,2017,GDO_q9x6_1,
SWZ,2017,GDO_q9x6_1,
AUT,2017,GDO_q9x6_1,
GRD,2017,GDO_q9x6_1,
BRN,2017,GDO_q9x6_1,0.0
FJI,2017,GDO_q9x6_1,
SWE,2017,GDO_q9x6_1,321.0
QAT,2017,GDO_q9x6_1,
MLT,2017,GDO_q9x6_1,
MDV,2017,GDO_q9x6_1,
MMR,2017,GDO_q9x6_1,1.0
SVN,2017,GDO_q9x6_1,24.0
POL,2017,GDO_q9x6_2,
OMN,2017,GDO_q9x6_2,
JOR,2017,GDO_q9x6_2,
CZE,2017,GDO_q9x6_2,
NLD,2017,GDO_q9x6_2,
TGO,2017,GDO_q9x6_2,
KOR,2017,GDO_q9x6_2,
MMR,2017,GDO_q9x6_2,
BGD,2017,GDO_q9x6_2,
AUS,2017,GDO_q9x6_2,
QAT,2017,GDO_q9x6_2,
ITA,2017,GDO_q9x6_2,
DEU,2017,GDO_q9x6_2,
LBN,2017,GDO_q9x6_2,
COK,2017,GDO_q9x6_2,
LCA,2017,GDO_q9x6_2,
MUS,2017,GDO_q9x6_2,
TUR,2017,GDO_q9x6_2,
MDV,2017,GDO_q9x6_2,
VNM,2017,GDO_q9x6_2,
CHE,2017,GDO_q9x6_2,
GRC,2017,GDO_q9x6_2,
CHN,2017,GDO_q9x6_2,
TTO,2017,GDO_q9x6_2,
SWE,2017,GDO_q9x6_2,
MAR,2017,GDO_q9x6_2,
IRN,2017,GDO_q9x6_2,
HUN,2017,GDO_q9x6_2,
BLZ,2017,GDO_q9x6_2,
USA,2017,GDO_q9x6_2,
DNK,2017,GDO_q9x6_2,
GRD,2017,GDO_q9x6_2,
EST,2017,GDO_q9x6_2,
TUN,2017,GDO_q9x6_2,
SWZ,2017,GDO_q9x6_2,
BRN,2017,GDO_q9x6_2,
GBR,2017,GDO_q9x6_2,
LTU,2017,GDO_q9x6_2,
NOR,2017,GDO_q9x6_2,
AUT,2017,GDO_q9x6_2,
CYP,2017,GDO_q9x6_2,
CAN,2017,GDO_q9x6_2,
CHL,2017,GDO_q9x6_2,
DOM,2017,GDO_q9x6_2,
FRA,2017,GDO_q9x6_2,
MYS,2017,GDO_q9x6_2,
BRA,2017,GDO_q9x6_2,
SGP,2017,GDO_q9x6_2,
ISR,2017,GDO_q9x6_2,
FIN,2017,GDO_q9x6_2,
PAK,2017,GDO_q9x6_2,
SVN,2017,GDO_q9x6_2,
GUY,2017,GDO_q9x6_2,
ZAF,2017,GDO_q9x6_2,
FJI,2017,GDO_q9x6_2,
JPN,2017,GDO_q9x6_2,
