COUNTRY,YEAR,IndicatorCode,NumericValue
MDV,2017,GDO_q12x2x1x1_5PRV,
COK,2017,GDO_q12x2x1x1_5PRV,
FIN,2017,GDO_q12x2x1x1_5PRV,
FRA,2017,GDO_q12x2x1x1_5PRV,
BEL,2017,GDO_q12x2x1x1_5PRV,
CHE,2017,GDO_q12x2x1x1_5PRV,
CAN,2017,GDO_q12x2x1x1_5PRV,
LCA,2017,GDO_q12x2x1x1_5PRV,
IRL,2017,GDO_q12x2x1x1_5PRV,
MYS,2017,GDO_q12x2x1x1_5PRV,
POL,2017,GDO_q12x2x1x1_5PRV,
GRC,2017,GDO_q12x2x1x1_5PRV,
IRN,2017,GDO_q12x2x1x1_5PRV,
GRD,2017,GDO_q12x2x1x1_5PRV,
AUS,2017,GDO_q12x2x1x1_5PRV,
EST,2017,GDO_q12x2x1x1_5PRV,
NOR,2017,GDO_q12x2x1x1_5PRV,
MLT,2017,GDO_q2x5_7,
OMN,2017,GDO_q2x5_7,
SWE,2017,GDO_q2x5_7,
ZAF,2017,GDO_q2x5_7,
IND,2017,GDO_q2x5_7,
NOR,2017,GDO_q2x5_7,
BRN,2017,GDO_q2x5_7,
VNM,2017,GDO_q2x5_7,
CAN,2017,GDO_q2x5_7,
SVN,2017,GDO_q2x5_7,
POL,2017,GDO_q2x5_7,
COK,2017,GDO_q2x5_7,
FJI,2017,GDO_q2x5_7,
LCA,2017,GDO_q2x5_7,
HUN,2017,GDO_q2x5_7,
BGD,2017,GDO_q2x5_7,
DOM,2017,GDO_q2x5_7,
JOR,2017,GDO_q2x5_7,
CZE,2017,GDO_q2x5_7,
PAK,2017,GDO_q2x5_7,
ITA,2017,GDO_q2x5_7,
BEL,2017,GDO_q2x5_7,
DEU,2017,GDO_q2x5_7,
LBN,2017,GDO_q2x5_7,
GRC,2017,GDO_q2x5_7,
BLZ,2017,GDO_q2x5_7,
CYP,2017,GDO_q2x5_7,
THA,2017,GDO_q2x5_7,
TUR,2017,GDO_q2x5_7,
QAT,2017,GDO_q2x5_7,
GUY,2017,GDO_q2x5_7,
LTU,2017,GDO_q2x5_7,
NLD,2017,GDO_q2x5_7,
FIN,2017,GDO_q2x5_7,
USA,2017,GDO_q2x5_7,
CHN,2017,GDO_q2x5_7,
JPN,2017,GDO_q2x5_7,
IRL,2017,GDO_q2x5_7,
FRA,2017,GDO_q2x5_7,
AUS,2017,GDO_q2x5_7,
MMR,2017,GDO_q2x5_7,
MUS,2017,GDO_q2x5_7,
TTO,2017,GDO_q2x5_7,
CHE,2017,GDO_q2x5_7,
