COUNTRY/REGION,YEAR,IndicatorCode,NumericValue
RWA,2015,UHC_SCI_NCD,55.0
JOR,2014,UHC_SCI_NCD,54.0
GIN,2015,UHC_SCI_NCD,65.0
MAR,2016,UHC_SCI_NCD,62.0
OMN,2007,UHC_SCI_NCD,69.0
BTN,2023,UHC_SCI_NCD,52.0
TKM,2010,UHC_SCI_NCD,66.0
ISL,2007,UHC_SCI_NCD,67.0
KAZ,2003,UHC_SCI_NCD,52.0
SLE,2011,UHC_SCI_NCD,49.0
ETH,2023,UHC_SCI_NCD,73.0
GAB,2002,UHC_SCI_NCD,58.0
IDN,2022,UHC_SCI_NCD,42.0
IRQ,2000,UHC_SCI_NCD,57.0
NAM,2016,UHC_SCI_NCD,68.0
MDG,2002,UHC_SCI_NCD,24.0
CHN,2008,UHC_SCI_NCD,56.0
EGY,2010,UHC_SCI_NCD,62.0
WB_SAR,2000,UHC_SCI_NCD,20.0
BRB,2000,UHC_SCI_NCD,63.0
PSE,2018,UHC_SCI_NCD,57.0
SAU,2004,UHC_SCI_NCD,65.0
MDA,2000,UHC_SCI_NCD,50.0
BHR,2002,UHC_SCI_NCD,60.0
LTU,2022,UHC_SCI_NCD,50.0
ROU,2014,UHC_SCI_NCD,53.0
ERI,2023,UHC_SCI_NCD,72.0
WB_HI,2022,UHC_SCI_NCD,68.0
PER,2021,UHC_SCI_NCD,68.0
BFA,2002,UHC_SCI_NCD,45.0
GHA,2022,UHC_SCI_NCD,77.0
SYC,2012,UHC_SCI_NCD,61.0
GIN,2014,UHC_SCI_NCD,64.0
BLR,2015,UHC_SCI_NCD,50.0
BRB,2006,UHC_SCI_NCD,66.0
ATG,2000,UHC_SCI_NCD,63.0
IDN,2001,UHC_SCI_NCD,38.0
GLOBAL,2003,UHC_SCI_NCD,48.0
CRI,2012,UHC_SCI_NCD,77.0
QAT,2003,UHC_SCI_NCD,69.0
LAO,2000,UHC_SCI_NCD,24.0
WB_UMI,2016,UHC_SCI_NCD,61.0
WB_LAC,2001,UHC_SCI_NCD,59.0
PNG,2010,UHC_SCI_NCD,30.0
PHL,2013,UHC_SCI_NCD,56.0
LBR,2023,UHC_SCI_NCD,70.0
ATG,2004,UHC_SCI_NCD,65.0
KOR,2001,UHC_SCI_NCD,49.0
DZA,2006,UHC_SCI_NCD,61.0
LVA,2014,UHC_SCI_NCD,46.0
IRL,2005,UHC_SCI_NCD,50.0
SGP,2008,UHC_SCI_NCD,71.0
BIH,2014,UHC_SCI_NCD,44.0
IRL,2002,UHC_SCI_NCD,46.0
NZL,2022,UHC_SCI_NCD,75.0
WB_ECA,2018,UHC_SCI_NCD,59.0
BLZ,2012,UHC_SCI_NCD,73.0
KOR,2013,UHC_SCI_NCD,64.0
QAT,2013,UHC_SCI_NCD,73.0
MAR,2013,UHC_SCI_NCD,62.0
BHR,2008,UHC_SCI_NCD,64.0
AMR,2015,UHC_SCI_NCD,69.0
LUX,2003,UHC_SCI_NCD,53.0
WB_EAP,2011,UHC_SCI_NCD,55.0
KGZ,2005,UHC_SCI_NCD,51.0
SEN,2015,UHC_SCI_NCD,66.0
GRC,2013,UHC_SCI_NCD,49.0
PRY,2016,UHC_SCI_NCD,67.0
BEL,2018,UHC_SCI_NCD,64.0
CYP,2006,UHC_SCI_NCD,47.0
AND,2021,UHC_SCI_NCD,51.0
MRT,2005,UHC_SCI_NCD,56.0
SWE,2013,UHC_SCI_NCD,52.0
MCO,2017,UHC_SCI_NCD,62.0
SVN,2014,UHC_SCI_NCD,62.0
ARE,2013,UHC_SCI_NCD,68.0
CAF,2004,UHC_SCI_NCD,51.0
WSM,2006,UHC_SCI_NCD,43.0
ECU,2005,UHC_SCI_NCD,73.0
ROU,2009,UHC_SCI_NCD,50.0
ARE,2000,UHC_SCI_NCD,63.0
SVN,2018,UHC_SCI_NCD,63.0
SUR,2018,UHC_SCI_NCD,69.0
DNK,2003,UHC_SCI_NCD,41.0
JPN,2017,UHC_SCI_NCD,63.0
LAO,2022,UHC_SCI_NCD,55.0
SAU,2020,UHC_SCI_NCD,68.0
SSD,2007,UHC_SCI_NCD,57.0
COD,2012,UHC_SCI_NCD,63.0
ROU,2019,UHC_SCI_NCD,56.0
HRV,2001,UHC_SCI_NCD,46.0
VUT,2003,UHC_SCI_NCD,45.0
KHM,2006,UHC_SCI_NCD,51.0
RWA,2021,UHC_SCI_NCD,62.0
EMR,2022,UHC_SCI_NCD,61.0
ZAF,2012,UHC_SCI_NCD,58.0
KAZ,2000,UHC_SCI_NCD,49.0
WB_MNA,2011,UHC_SCI_NCD,60.0
ZWE,2010,UHC_SCI_NCD,63.0
MEX,2022,UHC_SCI_NCD,70.0
COD,2002,UHC_SCI_NCD,56.0
ZMB,2007,UHC_SCI_NCD,59.0
NPL,2013,UHC_SCI_NCD,35.0
ISR,2002,UHC_SCI_NCD,56.0
WSM,2021,UHC_SCI_NCD,52.0
CHE,2009,UHC_SCI_NCD,59.0
IRQ,2015,UHC_SCI_NCD,63.0
WB_NAR,2001,UHC_SCI_NCD,51.0
CPV,2010,UHC_SCI_NCD,61.0
IDN,2002,UHC_SCI_NCD,39.0
SUR,2017,UHC_SCI_NCD,68.0
PAK,2023,UHC_SCI_NCD,56.0
MWI,2006,UHC_SCI_NCD,55.0
COD,2020,UHC_SCI_NCD,67.0
LAO,2018,UHC_SCI_NCD,52.0
KGZ,2012,UHC_SCI_NCD,55.0
FJI,2008,UHC_SCI_NCD,48.0
NIC,2002,UHC_SCI_RMNCH,71.0
IRL,2019,UHC_SCI_RMNCH,91.0
VEN,2003,UHC_SCI_RMNCH,71.0
GAB,2016,UHC_SCI_RMNCH,57.0
BGD,2008,UHC_SCI_RMNCH,51.0
LUX,2007,UHC_SCI_RMNCH,91.0
LCA,2017,UHC_SCI_RMNCH,75.0
GLOBAL,2022,UHC_SCI_RMNCH,72.0
IND,2017,UHC_SCI_RMNCH,73.0
EST,2008,UHC_SCI_RMNCH,78.0
SLB,2010,UHC_SCI_RMNCH,69.0
THA,2002,UHC_SCI_RMNCH,88.0
COD,2001,UHC_SCI_RMNCH,29.0
GNB,2014,UHC_SCI_RMNCH,47.0
DMA,2008,UHC_SCI_RMNCH,75.0
NGA,2014,UHC_SCI_RMNCH,36.0
KHM,2019,UHC_SCI_RMNCH,71.0
OMN,2021,UHC_SCI_RMNCH,53.0
PRK,2016,UHC_SCI_RMNCH,86.0
ETH,2010,UHC_SCI_RMNCH,33.0
EUR,2010,UHC_SCI_RMNCH,79.0
MNE,2004,UHC_SCI_RMNCH,55.0
HTI,2015,UHC_SCI_RMNCH,44.0
CPV,2002,UHC_SCI_RMNCH,64.0
GLOBAL,2005,UHC_SCI_RMNCH,70.0
CYP,2005,UHC_SCI_RMNCH,65.0
NZL,2020,UHC_SCI_RMNCH,88.0
UKR,2022,UHC_SCI_RMNCH,78.0
LTU,2023,UHC_SCI_RMNCH,79.0
MUS,2002,UHC_SCI_RMNCH,63.0
MLI,2010,UHC_SCI_RMNCH,38.0
LBY,2007,UHC_SCI_RMNCH,60.0
MYS,2005,UHC_SCI_RMNCH,70.0
BWA,2021,UHC_SCI_RMNCH,46.0
AUT,2019,UHC_SCI_RMNCH,90.0
PNG,2012,UHC_SCI_RMNCH,54.0
JAM,2015,UHC_SCI_RMNCH,78.0
DEU,2019,UHC_SCI_RMNCH,90.0
TUV,2009,UHC_SCI_RMNCH,57.0
GAB,2021,UHC_SCI_RMNCH,57.0
RWA,2003,UHC_SCI_RMNCH,24.0
UGA,2011,UHC_SCI_RMNCH,64.0
ZWE,2010,UHC_SCI_RMNCH,62.0
SEAR_W_IDN,2021,UHC_SCI_RMNCH,70.0
MEX,2018,UHC_SCI_RMNCH,79.0
CHE,2005,UHC_SCI_RMNCH,89.0
CZE,2016,UHC_SCI_RMNCH,86.0
BDI,2022,UHC_SCI_RMNCH,55.0
DEU,2000,UHC_SCI_RMNCH,88.0
MLT,2003,UHC_SCI_RMNCH,73.0
JPN,2012,UHC_SCI_RMNCH,75.0
BHR,2009,UHC_SCI_RMNCH,69.0
KAZ,2016,UHC_SCI_RMNCH,80.0
KOR,2016,UHC_SCI_RMNCH,83.0
WB_LAC,2014,UHC_SCI_RMNCH,78.0
AFR,2014,UHC_SCI_RMNCH,50.0
IRN,2007,UHC_SCI_RMNCH,77.0
STP,2020,UHC_SCI_RMNCH,73.0
LBR,2006,UHC_SCI_RMNCH,50.0
PAK,2015,UHC_SCI_RMNCH,59.0
CZE,2011,UHC_SCI_RMNCH,85.0
KNA,2009,UHC_SCI_RMNCH,73.0
NZL,2019,UHC_SCI_RMNCH,88.0
SEAR_W_IDN,2022,UHC_SCI_RMNCH,71.0
VCT,2005,UHC_SCI_RMNCH,76.0
JOR,2003,UHC_SCI_RMNCH,73.0
WB_LMI,2010,UHC_SCI_RMNCH,67.0
BEL,2012,UHC_SCI_RMNCH,91.0
SRB,2018,UHC_SCI_RMNCH,60.0
ROU,2022,UHC_SCI_RMNCH,78.0
UZB,2003,UHC_SCI_RMNCH,78.0
FJI,2003,UHC_SCI_RMNCH,66.0
SEN,2010,UHC_SCI_RMNCH,47.0
WB_UMI,2015,UHC_SCI_RMNCH,83.0
SYC,2013,UHC_SCI_RMNCH,69.0
CAN,2012,UHC_SCI_RMNCH,92.0
WPR_WO_IDN,2018,UHC_SCI_RMNCH,86.0
COG,2010,UHC_SCI_RMNCH,48.0
TJK,2006,UHC_SCI_RMNCH,61.0
BRA,2018,UHC_SCI_RMNCH,78.0
MDA,2004,UHC_SCI_RMNCH,62.0
CUB,2005,UHC_SCI_RMNCH,89.0
CYP,2019,UHC_SCI_RMNCH,69.0
MDG,2002,UHC_SCI_RMNCH,43.0
SAU,2013,UHC_SCI_RMNCH,67.0
BDI,2005,UHC_SCI_RMNCH,38.0
IRQ,2012,UHC_SCI_RMNCH,64.0
PAN,2019,UHC_SCI_RMNCH,77.0
COM,2022,UHC_SCI_RMNCH,38.0
CHN,2010,UHC_SCI_RMNCH,88.0
SUR,2021,UHC_SCI_RMNCH,75.0
GRC,2008,UHC_SCI_RMNCH,66.0
ISR,2001,UHC_SCI_RMNCH,77.0
AFG,2023,UHC_SCI_RMNCH,46.0
FRA,2012,UHC_SCI_RMNCH,92.0
CZE,2002,UHC_SCI_RMNCH,79.0
SWE,2004,UHC_SCI_RMNCH,87.0
MYS,2014,UHC_SCI_RMNCH,69.0
ETH,2022,UHC_SCI_RMNCH,42.0
KHM,2010,UHC_SCI_RMNCH,60.0
FJI,2018,UHC_SCI_RMNCH,65.0
COD,2011,UHC_SCI_RMNCH,36.0
TGO,2013,UHC_SCI_RMNCH,46.0
NER,2020,UHC_SCI_RMNCH,56.0
FIN,2016,UHC_SCI_RMNCH,92.0
SVN,2012,UHC_SCI_RMNCH,81.0
ETH,2018,UHC_SCI_RMNCH,43.0
BGD,2022,UHC_SCI_RMNCH,65.0
SLE,2005,UHC_SCI_RMNCH,43.0
SLE,2019,UHC_SCI_RMNCH,69.0
BGD,2019,UHC_SCI_RMNCH,62.0
ETH,2004,UHC_SCI_RMNCH,21.0
TKM,2003,UHC_SCI_RMNCH,65.0
ETH,2008,UHC_SCI_RMNCH,28.0
SYR,2023,UHC_SCI_RMNCH,68.0
CHE,2003,UHC_SCI_RMNCH,89.0
NPL,2018,UHC_SCI_RMNCH,66.0
WB_SAR,2010,UHC_SCI_RMNCH,70.0
LBN,2001,UHC_SCI_RMNCH,65.0
PER,2015,UHC_SCI_RMNCH,67.0
SVK,2010,UHC_SCI_RMNCH,78.0
WB_LI,2001,UHC_SCI_RMNCH,55.0
NAM,2006,UHC_SCI_RMNCH,73.0
WB_EAP,2003,UHC_SCI_RMNCH,80.0
MCO,2022,UHC_SCI_RMNCH,91.0
TJK,2002,UHC_SCI_RMNCH,57.0
MOZ,2003,UHC_SCI_RMNCH,53.0
BHR,2016,UHC_SCI_RMNCH,72.0
NGA,2021,UHC_SCI_RMNCH,44.0
KGZ,2005,UHC_SCI_RMNCH,69.0
BEL,2014,UHC_SCI_RMNCH,92.0
GNB,2000,UHC_SCI_RMNCH,53.0
MKD,2006,UHC_SCI_RMNCH,41.0
ISR,2018,UHC_SCI_RMNCH,82.0
EGY,2018,UHC_SCI_RMNCH,75.0
PER,2017,UHC_SCI_RMNCH,68.0
PER,2008,UHC_SCI_RMNCH,67.0
PSE,2022,UHC_SCI_RMNCH,75.0
DOM,2018,UHC_SCI_RMNCH,84.0
NRU,2003,UHC_SCI_RMNCH,58.0
BEL,2019,UHC_SCI_RMNCH,92.0
BFA,2015,UHC_SCI_RMNCH,62.0
COD,2014,UHC_SCI_RMNCH,38.0
HND,2006,UHC_SCI_RMNCH,66.0
PAK,2019,UHC_SCI_RMNCH,63.0
EMR,2014,UHC_SCI_RMNCH,63.0
NRU,2010,UHC_SCI_RMNCH,62.0
SMR,2010,UHC_SCI_RMNCH,78.0
EUR,2019,UHC_SCI_RMNCH,81.0
BWA,2009,UHC_SCI_RMNCH,44.0
VEN,2016,UHC_SCI_RMNCH,78.0
CUB,2022,UHC_SCI_RMNCH,86.0
TJK,2019,UHC_SCI_RMNCH,65.0
GHA,2015,UHC_SCI_RMNCH,56.0
VNM,2018,UHC_SCI_RMNCH,77.0
OMN,2003,UHC_SCI_RMNCH,53.0
SMR,2015,UHC_SCI_RMNCH,79.0
VUT,2011,UHC_SCI_RMNCH,64.0
PAN,2006,UHC_SCI_RMNCH,78.0
KWT,2023,UHC_SCI_RMNCH,75.0
ROU,2016,UHC_SCI_RMNCH,75.0
BOL,2011,UHC_SCI_RMNCH,57.0
PRY,2013,UHC_SCI_RMNCH,84.0
WB_SAR,2002,UHC_SCI_RMNCH,61.0
IND,2016,UHC_SCI_RMNCH,74.0
ALB,2011,UHC_SCI_RMNCH,33.0
MLI,2012,UHC_SCI_RMNCH,34.0
MYS,2010,UHC_SCI_RMNCH,69.0
AFR,2018,UHC_SCI_RMNCH,53.0
SLB,2022,UHC_SCI_RMNCH,69.0
UKR,2023,UHC_SCI_RMNCH,78.0
TON,2015,UHC_SCI_RMNCH,70.0
KGZ,2002,UHC_SCI_RMNCH,70.0
EGY,2011,UHC_SCI_RMNCH,77.0
ZMB,2018,UHC_SCI_RMNCH,72.0
NER,2022,UHC_SCI_RMNCH,56.0
MNG,2007,UHC_SCI_RMNCH,73.0
HRV,2003,UHC_SCI_RMNCH,54.0
WB_LI,2004,UHC_SCI_RMNCH,56.0
NER,2009,UHC_SCI_RMNCH,47.0
WB_SSA,2019,UHC_SCI_RMNCH,52.0
GLOBAL,2015,UHC_SCI_RMNCH,73.0
ARE,2000,UHC_SCI_RMNCH,68.0
LBR,2014,UHC_SCI_RMNCH,52.0
SYC,2010,UHC_SCI_RMNCH,66.0
AMR,2003,UHC_SCI_RMNCH,77.0
MLT,2002,UHC_SCI_RMNCH,72.0
NPL,2014,UHC_SCI_RMNCH,58.0
ITA,2000,UHC_SCI_RMNCH,64.0
MDA,2017,UHC_SCI_RMNCH,69.0
SVN,2004,UHC_SCI_RMNCH,75.0
SOM,2002,UHC_SCI_RMNCH,11.0
PSE,2016,UHC_SCI_RMNCH,75.0
DOM,2019,UHC_SCI_RMNCH,85.0
PNG,2019,UHC_SCI_RMNCH,53.0
BHS,2021,UHC_SCI_RMNCH,79.0
COK,2009,UHC_SCI_RMNCH,73.0
ZAF,2009,UHC_SCI_RMNCH,76.0
SLE,2006,UHC_SCI_RMNCH,43.0
DZA,2000,UHC_SCI_RMNCH,63.0
WB_ECA,2003,UHC_SCI_RMNCH,75.0
CZE,2012,UHC_SCI_RMNCH,85.0
FSM,2019,UHC_SCI_RMNCH,68.0
JAM,2023,UHC_SCI_RMNCH,77.0
ISR,2006,UHC_SCI_RMNCH,79.0
SVN,2017,UHC_SCI_RMNCH,83.0
WPR,2011,UHC_SCI_RMNCH,84.0
AFG,2011,UHC_SCI_RMNCH,48.0
USA,2014,UHC_SCI_RMNCH,83.0
WSM,2022,UHC_SCI_RMNCH,55.0
FJI,2021,UHC_SCI_RMNCH,64.0
COL,2012,UHC_SCI_RMNCH,78.0
NPL,2019,UHC_SCI_RMNCH,69.0
GRD,2007,UHC_SCI_RMNCH,74.0
PNG,2000,UHC_SCI_RMNCH,52.0
THA,2000,UHC_SCI_RMNCH,88.0
IRQ,2000,UHC_SCI_RMNCH,64.0
ATG,2018,UHC_SCI_RMNCH,78.0
SDN,2007,UHC_SCI_RMNCH,49.0
SGP,2021,UHC_SCI_RMNCH,84.0
CHN,2007,UHC_SCI_RMNCH,87.0
WPR_WO_IDN,2010,UHC_SCI_RMNCH,84.0
IND,2021,UHC_SCI_RMNCH,69.0
MDA,2002,UHC_SCI_RMNCH,63.0
AFR,2007,UHC_SCI_RMNCH,47.0
COM,2011,UHC_SCI_RMNCH,40.0
MDG,2018,UHC_SCI_RMNCH,52.0
VEN,2002,UHC_SCI_RMNCH,71.0
IND,2013,UHC_SCI_RMNCH,72.0
DZA,2019,UHC_SCI_RMNCH,60.0
MDV,2003,UHC_SCI_RMNCH,48.0
AGO,2004,UHC_SCI_RMNCH,41.0
ROU,2001,UHC_SCI_RMNCH,58.0
AMR,2012,UHC_SCI_RMNCH,80.0
MWI,2015,UHC_SCI_RMNCH,71.0
DOM,2017,UHC_SCI_RMNCH,83.0
ITA,2013,UHC_SCI_RMNCH,77.0
IRL,2002,UHC_SCI_RMNCH,87.0
IRL,2004,UHC_SCI_RMNCH,88.0
BTN,2004,UHC_SCI_RMNCH,69.0
GUY,2015,UHC_SCI_RMNCH,70.0
GUY,2007,UHC_SCI_RMNCH,63.0
BOL,2023,UHC_SCI_RMNCH,69.0
MDV,2013,UHC_SCI_RMNCH,56.0
MDA,2015,UHC_SCI_RMNCH,69.0
ERI,2002,UHC_SCI_RMNCH,41.0
AND,2015,UHC_SCI_RMNCH,79.0
GMB,2018,UHC_SCI_RMNCH,55.0
BRB,2008,UHC_SCI_RMNCH,75.0
GRC,2015,UHC_SCI_RMNCH,70.0
LSO,2004,UHC_SCI_RMNCH,60.0
WB_NAR,2008,UHC_SCI_RMNCH,84.0
FSM,2022,UHC_SCI_RMNCH,68.0
WPR,2008,UHC_SCI_RMNCH,83.0
ZAF,2007,UHC_SCI_RMNCH,77.0
THA,2003,UHC_SCI_RMNCH,88.0
COG,2012,UHC_SCI_RMNCH,51.0
JPN,2010,UHC_SCI_RMNCH,75.0
CYP,2011,UHC_SCI_RMNCH,67.0
HUN,2009,UHC_SCI_RMNCH,81.0
LBY,2008,UHC_SCI_RMNCH,60.0
KNA,2006,UHC_SCI_RMNCH,72.0
TJK,2008,UHC_SCI_RMNCH,60.0
ISR,2022,UHC_SCI_RMNCH,83.0
JPN,2020,UHC_SCI_RMNCH,80.0
BTN,2013,UHC_SCI_RMNCH,77.0
GEO,2008,UHC_SCI_RMNCH,56.0
IRL,2005,UHC_SCI_RMNCH,88.0
LCA,2013,UHC_SCI_RMNCH,75.0
CHE,2023,UHC_SCI_RMNCH,90.0
ZAF,2001,UHC_SCI_RMNCH,73.0
SWZ,2014,UHC_SCI_RMNCH,72.0
MNE,2016,UHC_SCI_RMNCH,58.0
HRV,2005,UHC_SCI_RMNCH,56.0
HND,2008,UHC_SCI_RMNCH,69.0
SEAR_W_IDN,2014,UHC_SCI_RMNCH,73.0
WB_SAR,2022,UHC_SCI_RMNCH,69.0
SEAR_W_IDN,2008,UHC_SCI_RMNCH,69.0
MKD,2021,UHC_SCI_RMNCH,52.0
COD,2023,UHC_SCI_RMNCH,38.0
LVA,2004,UHC_SCI_RMNCH,78.0
EGY,2017,UHC_SCI_RMNCH,75.0
ERI,2006,UHC_SCI_RMNCH,43.0
KOR,2021,UHC_SCI_RMNCH,84.0
USA,2000,UHC_SCI_RMNCH,82.0
MLT,2001,UHC_SCI_RMNCH,72.0
COD,2022,UHC_SCI_RMNCH,38.0
GHA,2021,UHC_SCI_RMNCH,58.0
ARE,2020,UHC_SCI_RMNCH,71.0
GLOBAL,2018,UHC_SCI_RMNCH,73.0
BRN,2018,UHC_SCI_RMNCH,80.0
NAM,2014,UHC_SCI_RMNCH,74.0
LUX,2005,UHC_SCI_RMNCH,90.0
RWA,2019,UHC_SCI_RMNCH,67.0
PNG,2023,UHC_SCI_RMNCH,54.0
BLR,2019,UHC_SCI_RMNCH,78.0
AZE,2004,UHC_SCI_RMNCH,30.0
TON,2001,UHC_SCI_RMNCH,67.0
SAU,2019,UHC_SCI_RMNCH,70.0
SLV,2010,UHC_SCI_RMNCH,77.0
CHE,2010,UHC_SCI_RMNCH,90.0
SEAR,2016,UHC_SCI_RMNCH,73.0
MRT,2012,UHC_SCI_RMNCH,41.0
LSO,2015,UHC_SCI_RMNCH,72.0
VCT,2002,UHC_SCI_RMNCH,76.0
NER,2000,UHC_SCI_RMNCH,25.0
FIN,2007,UHC_SCI_RMNCH,89.0
SUR,2010,UHC_SCI_RMNCH,73.0
NOR,2019,UHC_SCI_RMNCH,91.0
EMR,2009,UHC_SCI_RMNCH,62.0
CPV,2001,UHC_SCI_RMNCH,64.0
BDI,2004,UHC_SCI_RMNCH,38.0
LKA,2015,UHC_SCI_RMNCH,68.0
SDN,2015,UHC_SCI_RMNCH,47.0
IDN,2009,UHC_SCI_RMNCH,76.0
WB_UMI,2003,UHC_SCI_RMNCH,76.0
ARM,2004,UHC_SCI_RMNCH,35.0
MMR,2013,UHC_SCI_RMNCH,68.0
NIU,2023,UHC_SCI_RMNCH,55.0
MCO,2004,UHC_SCI_RMNCH,90.0
SUR,2005,UHC_SCI_RMNCH,70.0
SLV,2000,UHC_SCI_RMNCH,71.0
WB_EAP,2016,UHC_SCI_RMNCH,85.0
TLS,2009,UHC_SCI_RMNCH,58.0
WB_UMI,2010,UHC_SCI_RMNCH,83.0
MWI,2016,UHC_SCI_RMNCH,72.0
LCA,2012,UHC_SCI_RMNCH,75.0
WB_LMI,2011,UHC_SCI_RMNCH,67.0
ECU,2006,UHC_SCI_RMNCH,74.0
CHN,2008,UHC_SCI_RMNCH,87.0
SSD,2013,UHC_SCI_RMNCH,36.0
JAM,2008,UHC_SCI_RMNCH,78.0
MDG,2012,UHC_SCI_RMNCH,48.0
SWE,2012,UHC_SCI_RMNCH,89.0
ARE,2005,UHC_SCI_RMNCH,68.0
SEN,2009,UHC_SCI_RMNCH,46.0
SEAR,2008,UHC_SCI_RMNCH,68.0
KHM,2009,UHC_SCI_RMNCH,57.0
LUX,2000,UHC_SCI_RMNCH,89.0
TGO,2007,UHC_SCI_RMNCH,34.0
GNQ,2015,UHC_SCI_RMNCH,46.0
VUT,2009,UHC_SCI_RMNCH,64.0
LKA,2000,UHC_SCI_RMNCH,66.0
MLI,2002,UHC_SCI_RMNCH,34.0
CHE,2000,UHC_SCI_RMNCH,89.0
MLT,2006,UHC_SCI_RMNCH,73.0
MWI,2011,UHC_SCI_RMNCH,67.0
GBR,2009,UHC_SCI_RMNCH,87.0
MDA,2020,UHC_SCI_RMNCH,70.0
ZMB,2010,UHC_SCI_RMNCH,64.0
NPL,2021,UHC_SCI_RMNCH,64.0
BHR,2020,UHC_SCI_RMNCH,72.0
FRA,2017,UHC_SCI_RMNCH,92.0
WB_HI,2008,UHC_SCI_RMNCH,83.0
ZMB,2021,UHC_SCI_RMNCH,74.0
CRI,2006,UHC_SCI_RMNCH,83.0
TGO,2008,UHC_SCI_RMNCH,35.0
AMR,2023,UHC_SCI_RMNCH,81.0
EST,2022,UHC_SCI_RMNCH,82.0
ECU,2014,UHC_SCI_RMNCH,76.0
GNB,2003,UHC_SCI_RMNCH,55.0
USA,2019,UHC_SCI_RMNCH,83.0
GRC,2020,UHC_SCI_RMNCH,73.0
JOR,2006,UHC_SCI_RMNCH,72.0
QAT,2013,UHC_SCI_RMNCH,75.0
PSE,2004,UHC_SCI_RMNCH,68.0
ISR,2019,UHC_SCI_RMNCH,82.0
UZB,2013,UHC_SCI_RMNCH,78.0
WB_LMI,2002,UHC_SCI_RMNCH,78.0
PAN,2005,UHC_SCI_RMNCH,78.0
AZE,2006,UHC_SCI_RMNCH,30.0
KAZ,2003,UHC_SCI_RMNCH,75.0
BDI,2013,UHC_SCI_RMNCH,54.0
LVA,2000,UHC_SCI_RMNCH,76.0
YEM,2012,UHC_SCI_RMNCH,38.0
SEN,2022,UHC_SCI_RMNCH,56.0
PNG,2017,UHC_SCI_RMNCH,53.0
VEN,2014,UHC_SCI_RMNCH,78.0
PRT,2020,UHC_SCI_RMNCH,83.0
ISR,2008,UHC_SCI_RMNCH,80.0
WB_LMI,2019,UHC_SCI_RMNCH,67.0
WB_HI,2003,UHC_SCI_RMNCH,83.0
KOR,2011,UHC_SCI_RMNCH,82.0
IRQ,2006,UHC_SCI_RMNCH,66.0
NOR,2022,UHC_SCI_RMNCH,91.0
CUB,2021,UHC_SCI_RMNCH,86.0
SLB,2020,UHC_SCI_RMNCH,69.0
WB_NAR,2023,UHC_SCI_RMNCH,84.0
JPN,2002,UHC_SCI_RMNCH,74.0
TUV,2007,UHC_SCI_RMNCH,57.0
TGO,2006,UHC_SCI_RMNCH,32.0
GNB,2017,UHC_SCI_RMNCH,53.0
TUR,2001,UHC_SCI_RMNCH,58.0
ARG,2019,UHC_SCI_RMNCH,86.0
SYC,2012,UHC_SCI_RMNCH,68.0
DJI,2001,UHC_SCI_RMNCH,39.0
GNQ,2014,UHC_SCI_RMNCH,47.0
ARG,2007,UHC_SCI_RMNCH,85.0
HND,2001,UHC_SCI_RMNCH,65.0
BRN,2009,UHC_SCI_RMNCH,80.0
JAM,2011,UHC_SCI_RMNCH,79.0
MCO,2001,UHC_SCI_RMNCH,89.0
MYS,2007,UHC_SCI_RMNCH,70.0
IRQ,2022,UHC_SCI_RMNCH,50.0
RWA,2018,UHC_SCI_RMNCH,65.0
VCT,2022,UHC_SCI_RMNCH,81.0
AFG,2012,UHC_SCI_RMNCH,49.0
KGZ,2016,UHC_SCI_RMNCH,67.0
RUS,2011,UHC_SCI_RMNCH,75.0
MYS,2001,UHC_SCI_RMNCH,71.0
CIV,2001,UHC_SCI_RMNCH,37.0
KEN,2008,UHC_SCI_RMNCH,58.0
TTO,2015,UHC_SCI_RMNCH,64.0
SYC,2008,UHC_SCI_RMNCH,64.0
PAK,2016,UHC_SCI_RMNCH,61.0
CZE,2015,UHC_SCI_RMNCH,86.0
KIR,2017,UHC_SCI_RMNCH,67.0
COM,2001,UHC_SCI_RMNCH,47.0
DNK,2016,UHC_SCI_RMNCH,89.0
ISR,2005,UHC_SCI_RMNCH,79.0
EUR,2018,UHC_SCI_RMNCH,81.0
CAF,2003,UHC_SCI_RMNCH,32.0
WB_LI,2003,UHC_SCI_RMNCH,55.0
COK,2008,UHC_SCI_RMNCH,74.0
WB_EAP,2021,UHC_SCI_RMNCH,85.0
PAK,2014,UHC_SCI_RMNCH,58.0
FJI,2008,UHC_SCI_RMNCH,66.0
WPR,2004,UHC_SCI_RMNCH,81.0
NOR,2018,UHC_SCI_RMNCH,91.0
LAO,2008,UHC_SCI_RMNCH,48.0
BWA,2007,UHC_SCI_RMNCH,44.0
NIU,2016,UHC_SCI_RMNCH,56.0
NAM,2009,UHC_SCI_RMNCH,74.0
LSO,2002,UHC_SCI_RMNCH,57.0
SEAR_W_IDN,2010,UHC_SCI_RMNCH,72.0
LAO,2000,UHC_SCI_RMNCH,42.0
ZMB,2017,UHC_SCI_RMNCH,71.0
DZA,2014,UHC_SCI_RMNCH,69.0
HRV,2017,UHC_SCI_RMNCH,69.0
WB_SAR,2013,UHC_SCI_RMNCH,70.0
BHS,2001,UHC_SCI_RMNCH,77.0
FJI,2015,UHC_SCI_RMNCH,67.0
TON,2009,UHC_SCI_RMNCH,69.0
SEN,2004,UHC_SCI_RMNCH,41.0
PRY,2008,UHC_SCI_RMNCH,83.0
