COUNTRY,YEAR,IndicatorCode,NumericValue
SVN,2020,NTD_TSOL3,229480.0
VUT,2020,NTD_TSOL3,91195.0
COG,2016,NTD_TSOL3,95000.0
KWT,2020,NTD_TSOL3,
SOM,2016,NTD_TSOL3,3700.0
NLD,2016,NTD_TSOL3,12212300.0
TCD,2020,NTD_TSOL3,111561.0
THA,2020,NTD_TSOL3,7536066.0
PER,2016,NTD_TSOL3,3132335.0
KHM,2020,NTD_TSOL3,1901967.0
ERI,2020,NTD_TSOL3,
VNM,2020,NTD_TSOL3,22027858.0
MNE,2020,NTD_TSOL3,26853.0
JOR,2016,NTD_TSOL3,0.0
LVA,2016,NTD_TSOL3,355200.0
BHS,2016,NTD_TSOL3,5000.0
BHS,2020,NTD_TSOL3,5026.0
HND,2020,NTD_TSOL3,460515.0
MDG,2020,NTD_TSOL3,1768766.0
GAB,2016,NTD_TSOL3,225000.0
BGR,2020,NTD_TSOL3,592100.0
MUS,2020,NTD_TSOL3,21987.0
ZMB,2016,NTD_TSOL3,1098951.0
KEN,2020,NTD_TSOL3,649273.0
SYC,2016,NTD_TSOL3,5550.0
AZE,2016,NTD_TSOL3,6746.0
NLD,2020,NTD_TSOL3,11541000.0
ISL,2020,NTD_TSOL3,27000.0
BFA,2020,NTD_TSOL3,2505977.0
BTN,2020,NTD_TSOL3,17577.0
GNB,2016,NTD_TSOL3,460000.0
BFA,2016,NTD_TSOL3,2345188.0
FRA,2016,NTD_TSOL3,13487588.0
SEN,2020,NTD_TSOL3,478118.0
GMB,2020,NTD_TSOL3,13322.0
FSM,2016,NTD_TSOL3,33000.0
EGY,2020,NTD_TSOL3,11000.0
AUS,2016,NTD_TSOL3,2098147.0
SLE,2016,NTD_TSOL3,55000.0
COL,2016,NTD_TSOL3,5340890.0
SUR,2016,NTD_TSOL3,31177.0
LCA,2016,NTD_TSOL3,20000.0
MDV,2020,NTD_TSOL3,
HTI,2020,NTD_TSOL3,1010282.0
GEO,2016,NTD_TSOL3,204300.0
BRB,2020,NTD_TSOL3,19827.0
DZA,2016,NTD_TSOL3,5000.0
GTM,2020,NTD_TSOL3,2961099.0
TGO,2020,NTD_TSOL3,1120815.0
TUN,2016,NTD_TSOL3,5500.0
LBY,2016,NTD_TSOL3,
DMA,2016,NTD_TSOL3,5000.0
GHA,2016,NTD_TSOL3,638000.0
TGO,2016,NTD_TSOL3,1000000.0
PRT,2016,NTD_TSOL3,2014000.0
PAK,2016,NTD_TSOL3,
AFG,2020,NTD_TSOL3,
NZL,2020,NTD_TSOL3,234533.0
GRD,2016,NTD_TSOL3,3000.0
PRT,2020,NTD_TSOL3,2259180.0
UZB,2016,NTD_TSOL3,95200.0
COK,2020,NTD_TSOL3,20540.0
KIR,2016,NTD_TSOL3,13500.0
MCO,2020,NTD_TSOL3,
AGO,2020,NTD_TSOL3,3739563.0
ROU,2016,NTD_TSOL3,5234313.0
ZWE,2020,NTD_TSOL3,272206.0
GMB,2016,NTD_TSOL3,4873.0
AUT,2016,NTD_TSOL3,2983158.0
POL,2016,NTD_TSOL3,11162472.0
SMR,2020,NTD_TSOL3,
MHL,2016,NTD_TSOL3,15000.0
KIR,2020,NTD_TSOL3,14580.0
QAT,2020,NTD_TSOL3,
BDI,2016,NTD_TSOL3,388242.0
OMN,2020,NTD_TSOL3,
COL,2020,NTD_TSOL3,6710666.0
CHN,2016,NTD_TSOL3,475922000.0
MYS,2020,NTD_TSOL3,1876029.0
ROU,2020,NTD_TSOL3,3750400.0
ZWE,2016,NTD_TSOL3,650000.0
CUB,2016,NTD_TSOL3,1606900.0
TON,2016,NTD_TSOL3,82500.0
KGZ,2020,NTD_TSOL3,29465.0
SLV,2020,NTD_TSOL3,250000.0
BRB,2016,NTD_TSOL3,23000.0
FJI,2016,NTD_TSOL3,147000.0
IRN,2016,NTD_TSOL3,0.0
TLS,2016,NTD_TSOL3,360000.0
BRA,2016,NTD_TSOL3,36743593.0
BHR,2020,NTD_TSOL3,
GRC,2020,NTD_TSOL3,743000.0
GEO,2020,NTD_TSOL3,155500.0
FRA,2020,NTD_TSOL3,13737000.0
BRN,2020,NTD_TSOL3,762.0
LTU,2020,NTD_TSOL3,580400.0
CHN,2020,NTD_TSOL3,412172274.0
ETH,2016,NTD_TSOL3,33000.0
MNG,2020,NTD_TSOL3,24531.0
MRT,2016,NTD_TSOL3,
ALB,2016,NTD_TSOL3,112212.0
BDI,2020,NTD_TSOL3,846948.0
COD,2016,NTD_TSOL3,1050000.0
JOR,2020,NTD_TSOL3,
AND,2016,NTD_TSOL3,34.0
ISR,2016,NTD_TSOL3,176900.0
POL,2020,NTD_TSOL3,11727400.0
PRY,2020,NTD_TSOL3,1333083.0
SDN,2020,NTD_TSOL3,
GUY,2020,NTD_TSOL3,10069.0
LAO,2016,NTD_TSOL3,2800000.0
URY,2016,NTD_TSOL3,279000.0
LCA,2020,NTD_TSOL3,12671.0
BEN,2020,NTD_TSOL3,545000.0
FSM,2020,NTD_TSOL3,38061.0
GIN,2020,NTD_TSOL3,159985.0
MEX,2016,NTD_TSOL3,16201625.0
LKA,2020,NTD_TSOL3,92640.0
VCT,2016,NTD_TSOL3,4800.0
